name,original_price,discounted_price,discount,store,location,sold,details_link,description,rating
Teh Daun Kelor kering / dried moringa,Rp30.000,Rp25.500,15%,kalischocolistic,Jakarta Barat,750+ terjual,https://www.tokopedia.com/kalischocolistic/teh-daun-kelor-kering-dried-moringa?extParam=ivf%3Dfalse%26keyword%3Dmoringa%26search_id%3D202503110130474249C7F63781D32D348S%26src%3Dsearch,"berat bersih 20 gram, #34;berat setelah packing 100 gram #34; No. PIRT : 5103174026011-25 Produk daun kelor asal Soe - NTT merupakan kelor terbaik kedua di dunia setelah Spanyol. Selain itu, keunggulan produk daun kelor ini adalah dikeringkan dengan menggunakan mesin sehingga tidak merusak nutrisi yang terkandung di dalam daun kelor. Manfaat daun kelor -Memperbaiki sel-sel dalam tubuh -Memperbaiki pencernaan tubuh -Meningkatkan daya tahan tubuh -Mengatasi infeksi Nutrisi untuk mata dan otak -Menjaga fungsi hati dan ginjal -Menstabilkan kadar gula Anti inflamasi alami dalam tubuh Pengganti protein dan kalsium -Menurunkan kadar kolesterol LDL Saran pemakaian: 1. Campurkan 1 sendok teh daun kelor kering ke dalam air panas sekitar 200 ml. 2. Minum teh daun kelor sebelum makan akan sangat membantu menurunkan kadar gula darah untuk penderita diabetes",4.9
Breastfeeding Potion - Almond Milk Extra Moringa & Daun Katuk,Rp32.000,,,Potion Bar,Tangerang Selatan,1rb+ terjual,https://www.tokopedia.com/potionbar/breastfeeding-potion-almond-milk-extra-moringa-daun-katuk-250ml-e240b?extParam=ivf%3Dfalse%26keyword%3Dmoringa%26search_id%3D202503110130474249C7F63781D32D348S%26src%3Dsearch,"Breastfeeding Potion adalah varian dengan resep khusus susu almond untuk ibu menyusui (boleh diminum bapaknya juga sih, tapi mending buat busui ya), karena kami tambahkan extrak daun katuk, daun kelor, kurma dan chia seeds.Tentu saja rasanya tetap enak

Selain untuk memperbanyak ASI, manfaat lainnya dari Daun Katuk adalah untuk meningkatkan daya tahan tubuh ibu yang baru melahirkan.

Sedangkan Moringa (daun kelor) terkenal sebagai superfood, karena:
+ Potasium: 3x lebih banyak dari pisang
+ Kalsium: 4x lipat lebih banyak dari susu
+ Vitamin C: 7x lipat lebih banyak dari jeruk
+ Vitamin A: 4x lipat lebih banyak dari wortel
+ Protein: 2x lipat lebih banyak dari susu sapi
+ Zat besi untuk mengatasi kelelahan + Zat anti bakteri dan peradangan, untuk mengatasi rasa lemas di rahim setelah proses melahirkan

Sedangkan fungsi dari Chia Seeds adalah untuk membantu perkembangan otak bayi anda, yang kaya akan Omega-3 dari bahan nabati

Semua produk kami:
- Mempunyai kandungan almond yang sangat tinggi: 12-18%, sehingga 4-6x lebih banyak dibanding susu almond di supermarket (3%)
- Kami menggunakan metode steriliasi blanched, yaitu dengan merebus almond secara singkat, lalu segera didinginkan. Dengan metode ini, selain steril, nutrisi almond juga tetap maksimal.
- Diproduksi setiap hari untuk menjaga kesegaran produk sesuai permintaan.
- Tidak mengandung zat pengental, aditif, atau creamer tambahan.
- SUGAR FREE.

Almond milk Potion tahan hingga 7 hari di kulkas suhu dibawah 4 Celcius dan 14 hari di freezer suhu - 18 Celcius

Kami juga melayani pengiriman untuk Hampers New Mom, yang sudah termasuk packaging, ice pack, kartu ucapan, dan hangtag:

Pengiriman dengan Sameday dan Paxel Nextday tetap aman, karena kami kirimkan produk dalam kondisi setengah beku, juga dilenkapi dengan thermal pouch dan ice gel.",5
THE BODY SHOP MORINGA HAND CREAM 30ML,Rp149.000,Rp134.100,10%,SEV CITRA,Jakarta Barat,100+ terjual,https://www.tokopedia.com/sevshop/the-body-shop-moringa-hand-cream-30ml?extParam=ivf%3Dfalse%26keyword%3Dmoringa%26search_id%3D202503110130474249C7F63781D32D348S%26src%3Dsearch,,4.9
Obat Kolesterol dan Hipertensi Ampuh | Kapsul Moringa Asli De Nature,Rp150.000,,,DE NATURE PUSAT OFFICIAL,Jakarta Timur,12 terjual,https://www.tokopedia.com/denaturepusato/obat-kolesterol-dan-hipertensi-ampuh-kapsul-moringa-asli-de-nature?extParam=ivf%3Dfalse%26keyword%3Dmoringa&src=topads,"Stok Selalu Ready...

MORINGA HERBAL DE NATURE

Kolesterol adalah lemak yang berguna bagi tubuh. Namun bila kadarnya di dalam tubuh terlalu tinggi, kolesterol akan menumpuk di pembuluh darah dan mengganggu aliran darah.

Obat Herbal De Nature Indonesia adalah salah satu produsen produk herbal asli indonesia.

Deskripsi Produk :

* IZIN BPOM RI :
- MORINGA DE NATURE : POM TR 173 304 731
* IZIN UKOT DINKES RI No. 503/1259/2016/2
* BERSERTIFIKAT HALAL DARI MUI

Moringa Berkhasiat untuk:


Menetralkan Kolesterol dalam Tubuh

Menetralkan Tekanan Darah

Membantu Memelihara Kondisi Kesehatan

Menurunkan tekanan darah tinggi dan kolesterol

Memelihara Tekanan Darah/ Hipertensi


ATURAN MINUM :

- Obat di minum 30 menit atau 1 jam sebelum makan , 3 kali sehari , 2 kapsul masing-masing botol , di minum secara bersamaan .


Semua produk yang tertera di etalase De Nature Sudah terdaftar di :

- MUI ( Majelis Ulama Indonesia )
- BPOM ( Badan Pengawas Obat dan Makanan )
- DINKES ( Dinas Kesehatan )
- ISO ( Organisasi Internasional untuk Standardisasi )

Barang Selalu Ready Stok

SILAHKAN PESAN SEGERA..!!!!!!!",4
Proskin Sehat Kulit Asli 100% Daun Binahong Suplemen Kesehatan Kulit,Rp258.000,Rp128.000,50%,Natural Oud Official,Jakarta Pusat,250+ terjual,https://www.tokopedia.com/naturaloudofficial/proskin-sehat-kulit-asli-100-daun-binahong-suplemen-kesehatan-kulit?extParam=ivf%3Dfalse%26keyword%3Dmoringa&src=topads,"PRODUK ORIGINAL 100% (ada barcode) SIAP KIRIM LANGSUNG HARI INI PRODUK BERGARANSI JIKA PALSU / RUSAK / HILANG BISA COD BAYAR DI TEMPAT GRATIS ONGKIR STOCK TERBARU Proskin merupakan obat herbal khusus untuk kesehatan kulit, selain merawat kulit untuk tetap sehat, juga dapat membantu mengatasi berbagai masalah penyakit pada kulit. Terbuat dari ekstrak daun binahong alami yang memiliki nama latin Bassela rubra. Daun binahong diketahui memiliki segudang manfaat untuk kecantikan. Tanaman binahong mengandung saponin, alkaloid, polifenol, flavonoid, homopolisakarida juga antioksidan, asam askorbat, dan senyawa fenolik yang mampu melawan bakteri gram positif dan gram negatif. Khasiat amp; Manfaat : Merawat kesehatan kulit wajah Mengencangkan kulit dan mengatasi keriput akibat penuaan Menghilangkan komedo, flek hitam, freckles, skin tags, dll Menyembuhkan jerawat pasir, jerawat batu, jerawat menahun Mengatasi wajah berminyak, kulit kusam, kulit kering Menghilangkan bopeng, bekas jerawat, dll Mengobati alergi dan gatal gatal, ruam, kulit melepuh, bintik merah, kaligata, psoriasis Mengobati berbagai penyakit kulit; biduran, herpes, scabies, eksim, kudis, kadas, kurap, panu, kutu air, panu, jamur, bisul, cenang, dll Mengobati kulit kepala berkerak, ketombe bersisik Mengobati darah manis, prurigo, manis daging, bekas luka bakar, selulit, dll Mengobati koreng, budug, borok bernanah Mengobati gatal di selangkangan, jamur Dan masih banyak lainnya LEGAL BPOM 213 310 581 amp; HALAL MUI ISI 60 KAPSUL @500 mg Diproduksi oleh CV.Ardhi Jaya Aturan minum : Konsumsi 3x 2 kapsul perhari setelah makan Komposisi : 100% Ekstrak Daun Binahong (Heartleaf Maderavine Madevine) Penyimpanan : Simpan di tempat kering dan terhindar dari sinar matahari langsung Proskin Sehat Kulit Asli 100% Daun Binahong Suplemen Kesehatan Kulit",5
OBAT PENURUN KOLESTEROL PAKET AMPUH MORINGA HABATOP ASLI DE NATURE,Rp295.000,,,DE NATURE PUSAT OFFICIAL,Jakarta Timur,6 terjual,https://www.tokopedia.com/denaturepusato/obat-penurun-kolesterol-paket-ampuh-moringa-habatop-asli-de-nature?extParam=ivf%3Dfalse%26keyword%3Dmoringa&src=topads,"STOK SELALU READY..

Semua produk yang tertera di etalase De Nature Sudah terdaftar di :

- MUI ( Majelis Ulama Indonesia )
- BPOM ( Badan Pengawas Obat dan Makanan )
- DINKES ( Dinas Kesehatan )
- ISO ( Organisasi Internasional untuk Standardisasi )

PAKET TERDIRI DARI:

- 1 Botol HABATOP POM TR 163 395 001 isi 50 kapsul
- 1 Botol MORINGA POM TR 173 304 731 isi 50 kapsul
- Lembar Katalog De Nature

ATURAN MINUM MORINGA DAN HABATOP :

Moringa De Nature : diminum 3 x sehari 2 kapsul sekali minum, setiap 30-60 menit sebelum makan
Habatop De Nature : diminum 3 x sehari 2 kapsul sekali minum, setiap 30-60 menit sebelum makan
1 Katalog De Nature

( Habatop Moringa diminum bersamaan )

OBAT DE NATURE AMAN DIKONSUMSI UNTUK:

Pria Maupun Wanita
Aman Untuk Anak-anak, Dewasa Bahkan Lansia
Obat Ini 100% Aman Untuk Ibu Hamil & Menyusui


Moringa De Nature Dan Habatop De Nature terbukti memiliki banyak khasiat diantranya :

* Membantu menurunkan tekananan darah tinggi
* Membantu menurunkan kolesterol
* Membantu melancarkan peredaran darah
* Memelihara Tekanan Darah/ Hipertensi
* Menetralkan Kolesterol dalam Tubuh
* Menetralkan Tekanan Darah
* Membantu Memelihara Kondisi Kesehatan


Barang Selalu Ready Stok

SILAHKAN PESAN SEGERA..!!!!!!!",5
Kapsul Ekstrak Sambiloto Asli Bergaransi Herbal De Nature,Rp150.000,,,Klinik Herbal De Nature Official,Jakarta Timur,8 terjual,https://www.tokopedia.com/klinikherbalstore/kapsul-ekstrak-sambiloto-asli-bergaransi-herbal-de-nature?extParam=ivf%3Dfalse%26keyword%3Dmoringa&src=topads,"Kapsul Ekstrak Sambiloto Asli Bergaransi Herbal De Nature Sudah terdaftar di : MUI ( Majelis Ulama Indonesia ) BPOM ( Badan Pengawas Obat dan Makanan ) DINKES ( Dinas Kesehatan ) ISO ( Organisasi Internasional untuk Standardisasi ) PENGIRIMAN PAKET SENIN - SABTU Pukul 08.00 - 16.00 MINGGU DAN TANGGAL MERAH HARI BESAR Pengiriman Libur PAKET TERDIRI DARI: - SAMBILOTO ISI 50 KAPSUL (POM TR. 163 395 871) - KATALOG DE NATURE KHASIAT LENGKAP: - SAMBILOTO(Membantu meringankan gejala Diabetes kencing manis). - Menormalkan kadar gula darah - Memperbaiki fungsi pancreas - Memperbaiki gairah yang menurun akibat diabetes - Anti diabetes - Mengobati Diabetes/ Kencing Manis - Menormalkan kadar gula dalam darah - Sebagai Anti Oksidan - Melancarkan peredaran darah - Mengurangi kadar kolesterol - Menambah stamina tubuh - Memperbaiki jaringan kulit - Menjaga kesehatan tubuh SAMBILOTO AMAN DIKONSUMSI UNTUK: Pria Maupun Wanita Aman Untuk Anak-anak, Dewasa Bahkan Lansia Obat Ini 100% Aman Untuk Ibu Hamil amp; Menyusui KOMPOSISI : SAMBILOTO DE NATURE : - Andrographis paniculata herba ATURAN PAKAI: Sambiloto diminum 3 X Sehari, Sekali Minum 2 Kapsul tiap botolnya kami Sarankan minum dengan air hangat Diminum 1 Jam Sebelum Makan #sambiloto #kapsulsambiloto #kapsulsambilotoasli #obatherbalsambiloto #kapsulsambilotoasli",5
Bihongjie De Nature Ekstrak Daun Binahong Asli Herbal Original,Rp150.000,,,DE NATURE PUSAT OFFICIAL,Jakarta Timur,,https://www.tokopedia.com/denaturepusato/bihongjie-de-nature-ekstrak-daun-binahong-asli-herbal-original?extParam=ivf%3Dfalse%26keyword%3Dmoringa&src=topads,"""BARANG SELALU READY STOCK""

PESAN SEKARANG, BARANG LANGSUNG DI KIRIM.

Bihongjie De Nature Ekstrak Daun Binahong Asli Herbal Original

POM TR : 183 311 431
KOMPOSISI : Tiap kapsul mengandung ekstrak yang setara dengan : Anredera cordifolia folium 500 mg
Di Produksi Oleh : PT. De Nature Indonesia Cilacap - Jawa Tengah

Bihongjie De Nature merupakan ekstrak dari daun binahong yang terbukti mampu membantu mengobati asam urat, rematik, pegalinu, selain itu daun binahong juga bisa sebagai alternatif pengobatan lain seperti :

Sariawan
Diabetes
Maag
Encok
Menyembuhkan ambeyen (wasir)
Disentri
Susah buang air besar
Flu tulang
Darah rendah
Kolesterol tinggi
Gangguan kesehatan pasca operasi dan melahirkan
Gatal-gatal
Menjaga daya tahan tubuh
Diare
Usus bengkak
Gangguan sakit kepala
Sesak nafas
Meningkatkan vitalitas pria
Tipes
Pembengkakan & pembekuan darah
Mengembalikan kondisi tubuh yang Iemah setelah sakit
Luka memar pukul
Mencegah stroke, dan masih banyak lagi
Stock selalu tersedia. Jangan ragu apabila mau tanya stock bisa langsung chat ( Pelayanan 24 Jam )
Garansi asli de Nature (resmi)
Packing Rapih dan Aman, RAHASIA TERJAMIN 100%

bubble wrap untuk produk/ botol yg dengan kaca
dus putih (tidak tembus pandang), dibalut dengan karton warna (tidak tembus pandang), dan dilakban rapat bolak-balik. (tidak akan sobek apabila tidak disobek dengan cutter)
bagian luar hanya ada nama, alamat, dan nomer hp.
RAHASIA TERJAMIN
HATI-HATI PRODUK PALSU...!!!
Produk Asli de Nature hanya dikirim dari Majenang, Cilacap, Jawa Tengah..!!! Kemasan bersegel hologram..!!!

PRODUK 100% ORIGINAL",0
Herbilogy MORINGA Extract Powder 100gr Daun Kelor Bubuk Asi Booster,Rp101.000,,,saleseason_by_summer,Medan,4 terjual,https://www.tokopedia.com/saleseasonbysummer/herbilogy-moringa-extract-powder-100gr-daun-kelor-bubuk-asi-booster?extParam=ivf%3Dfalse%26keyword%3Dmoringa&src=topads,Herbilogy MORINGA Extract Powder Netto : 100gr Daun Kelor Bubuk Asi Booster amp; Nutrition Manfaat moringa atau daun kelor untuk kesehatan: 1. Menurunkan kadar gula darah 2. Mengatasi peradangan 3. Mengontrol tekanan darah 4. Memelihara kesehatan dan fungsi otak 5. Menghambat pertumbuhan sel kanker 6. Meningkatkan daya tahan tubuh #herbilogy #moringga #kelor #asi,5
Obat Kolesterol darah Tinggi Hipertensi Moringa Habatop De Nature,Rp295.000,,,DE NATURE PUSAT OFFICIAL,Jakarta Timur,2 terjual,https://www.tokopedia.com/denaturepusato/obat-kolesterol-darah-tinggi-hipertensi-moringa-habatop-de-nature?extParam=ivf%3Dfalse%26keyword%3Dmoringa&src=topads,"OBAT KOLESTEROL DAN DARAH TINGGI HERBAL DE NATURE

Kolesterol adalah lemak yang berguna bagi tubuh. Namun bila kadarnya di dalam tubuh terlalu tinggi, kolesterol akan menumpuk di pembuluh darah dan mengganggu aliran darah.

Obat Herbal De Nature Indonesia adalah salah satu produsen produk herbal asli indonesia.

Deskripsi Produk :

* IZIN BPOM RI :
- MORINGA DE NATURE : POM TR 173 304 731
- HABATOP DE NATURE : POM TR 163 395 001
* IZIN UKOT DINKES RI No. 503/1259/2016/2
* BERSERTIFIKAT HALAL DARI MUI

Berkhasiat untuk:


Menetralkan Kolesterol dalam Tubuh

Menetralkan Tekanan Darah

Membantu Memelihara Kondisi Kesehatan

Menurunkan tekanan darah tinggi dan kolesterol

Memelihara Tekanan Darah/ Hipertensi



ATURAN MINUM :
- Obat di minum 30 menit atau 1 jam sebelum makan , 3 kali sehari , 2 kapsul masing-masing botol , di minum secara bersamaan .

INFO PENTING !
JADILAH PEMBELI YANG CERDAS !!!
JANGAN TERGODA DENGAN HARGA MURAH ! Karena bisa jadi itu barang palsu yang dapat membahayakan diri Anda.

Semua produk yang kami jual disini adalah PRODUK 100% HERBAL Original Sudah Resmi Memiliki Ijin BPOM. Jadi bisa di Pastikan Obat Kami Aman Untuk Di Konsumsi Dan Tidak Ada Efek Samping.

Jika Barang yang Anda terima palsu kami siap mengganti dengan 100% dari harga barang yang Anda beli !

Semua produk yang tertera di etalase De Nature Sudah terdaftar di :

- MUI ( Majelis Ulama Indonesia )
- BPOM ( Badan Pengawas Obat dan Makanan )
- DINKES ( Dinas Kesehatan )
- ISO ( Organisasi Internasional untuk Standardisasi )

Barang Selalu Ready Stok

SILAHKAN PESAN SEGERA..!!!!!!!",2
IAM RAW DAUN KELOR KERING ORIGINAL 35gr | MORINGA POWDER 35gr,Rp20.000,,,Iam RAW,Surabaya,1 terjual,https://www.tokopedia.com/iamraw/iam-raw-daun-kelor-kering-original-35gr-moringa-powder-35gr?extParam=ivf%3Dfalse%26keyword%3Dmoringa&src=topads,"I AM RAW DAUN KELOR KERING ORIGINAL 35gr | DAUN KELOR KERING 35gr Berat : 35gr MANFAAT DAUN KELOR (MORINGA) : -. Menurunkan berat badan -. Menyediakan energi -. Menyediakan nutrisi bagi Otak -. Menyehatkan mata -. Membantu fungsi ginjal dan hati -. Menyehatkan rambut -. Mencegah kerusakan jantung -. Mencegah Diabetes -. Mencegah kanker -. Menyembuhkan rematik -. Dll. Cara mengkonsumsi daun kelor bisa dengan dimasak sebagai apa saja mulai tumis, sayur bening, sayur berkuah santan, omelet, martabak, dan sebagainya. Selain diolah menjadi makanan, cara mengkonsumsi daun kelor juga bisa dilakukan dengan mengolahnya menjadi minuman. Minuman yang paling enak dari daun kelor adalah sup buah dan es krim. Happy Shopping...!!",0
Obat Gerd Herbal Yang Ampuh di Apotik Moringa Zaitop De Nature,Rp295.000,,,DE NATURE PUSAT OFFICIAL,Jakarta Timur,,https://www.tokopedia.com/denaturepusato/obat-gerd-herbal-yang-ampuh-di-apotik-moringa-zaitop-de-nature?extParam=ivf%3Dfalse%26keyword%3Dmoringa&src=topads,"STOK SELALU READY!!! SILAHKAN LANGSUNG DIORDER SAJA!!! Obat Gerd Herbal Yang Ampuh di Apotik Moringa Zaitop De Nature Penyakit asam lambung atau Gastroesophageal Reflux Disease (GERD) adalah kondisi yang ditandai dengan nyeri pada ulu hati atau sensasi terbakar di dada akibat naiknya asam lambung menuju esofagus. Esofagus yang juga dikenal sebagai kerongkongan adalah bagian dari saluran pencernaan yang menghubungkan mulut dan lambung Semua produk yang tertera di etalase De Nature Sudah terdaftar di : MUI ( Majelis Ulama Indonesia ) BPOM ( Badan Pengawas Obat dan Makanan ) DINKES ( Dinas Kesehatan ) ISO ( Organisasi Internasional untuk Standardisasi ) Isi Paket Terdiri Dari : 1 Botol MORINGA De Nature Isi 50 Kapsul (POM TR. 173 304 731) 1 Botol ZAITOP De NAture Isi 50 Kapsul (POM TR. 163 394 891) 1 Katalog De Nature Aturan Pakai Obat : - Moringa diminum 3 x sehari sekali minum 2 kapsul per botol. - Zaitop diminum 3 x sehari sekali minum 2 kapsul per botol. - ( Obat Diminum 1jam sebelum makan ) Khasiat Lengkap Obat Moringa Zaitop: Mengobati Maag , Menurunkan Kadar Asam Lambung , Mengurangi Nyeri Akibat Maag, Meningkatkan Kesehatan Membantu memelihara daya tahan tubuh Mengobati penyakit lambung Membantu mengurangi sakit karena radang Menurunkan kolesterol Menurunkan tekanan darah/hipertensi Menyehatkan jantung dan pembuluh darah Membantu memelihara kesehatan Obat Maag Kronis Dan Akut Obat Asam Lambung Naik Sebagai anti oksidan Mengurangi kolesterol Mengobati penyakit lambung Tukak Lambung Gerd MORINGA, ZAITOP DE NATURE AMAN DIKONSUMSI UNTUK: - Pria Maupun Wanita - Aman Untuk Anak-anak, Dewasa Bahkan Lansia - Obat Ini 100% Aman Untuk Ibu Hamil amp; Menyusui Semua produk yang kami jual disini adalah PRODUK 100% HERBAL Original Sudah Resmi Memiliki Ijin BPOM. Jadi bisa di Pastikan Obat Kami Aman Untuk Di Konsumsi Dan Tidak Ada Efek Samping. Silahkan Pesan Segera..",0
Daun Kelor Dari Bumi 150 gram - Produk Moringa Original DARI BUMI,Rp49.000,Rp26.500,46%,Kurma Alif Bandung,Bandung,17 terjual,https://www.tokopedia.com/kurmaalifbandung/daun-kelor-dari-bumi-150-gram-produk-moringa-original-dari-bumi?extParam=ivf%3Dfalse%26keyword%3Dmoringa&src=topads,"Assalamu'alaikum Wr. Wb

Daun Kelor Dari Bumi 150 gram - Produk Moringa Original DARI BUMI

Netto: 150 gram

Daun kelor bubuk Dari Bumi dibuat dari 100% daun kelor/moringa asli yang diolah menjadi bubuk, tanpa campuran apapun.

Daun kelor atau memiliki nama lain Moringa oleifera, termasuk dalam jenis tanaman tropis yang banyak digunakan sebagai obat herbal atau obat tradisional. Jenis tanaman ini sangat mudah dikenali dari ukuran daunnya yang kecil.

Jika dilihat dari fungsinya secara tradisional, daun kelor telah banyak dipakai untuk jamu, suplemen, hingga suplemen. Tidak hanya itu, banyak pula orang-orang yang menggunakan tanaman ini untuk bahan makanan, terutama ibu menyusui untuk membantu meningkatkan produksi ASI. Daun ini juga dipercaya mampu memerangi diabetes, infeksi, nyeri sendi, bahkan hingga kanker.

Sekitar 2 gram daun kelor, terdapat setidaknya terdapat 14 kalori dan nutrisi lain berupa karbohidrat, protein, zat besi, kalium, magnesium, vitamin C, vitamin A, kalsium, dan asam folat. Selain itu, terdapat pula serat, vitamin B, fosfor, tembaga, zink, dan selenium. Tidak lupa, ada kandungan antioksidan dalam daun kelor, salah satunya polifenol.

Cara Konsumsi:
Campurkan 1sdm daun kelor ke dalam 250ml air hangat dan tambahkan madu sesuai selera.



Selamat Berbelanja~~

Wassalamu'alaikum Wr. Wb",5
